variable_name,CONSIGN,event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_rounding_issue,code_issue_dot,code,event_match_name
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Hemoglobin SS disease without crisis,C0272078,Hemoglobin SS disease without crisis,narrow,B,SICKLECELL,COV,416180004,416180004,416180004,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Leptocytosis- hereditary,C0039730,Thalassemia,narrow,B,SICKLECELL,COV,191182000,191182000,191182000,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle cell anaemia,C0002895,Anemia- Sickle Cell,narrow,B,SICKLECELL,COV,154798006,154798006,154798006,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle cell anaemia,C0002895,Anemia- Sickle Cell,narrow,B,SICKLECELL,COV,191194009,191194009,191194009,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle cell anaemia NOS,C0002895,Anemia- Sickle Cell,narrow,B,SICKLECELL,COV,191199004,191199004,191199004,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle cell anaemia of unspecified type,C0002895,Anemia- Sickle Cell,narrow,B,SICKLECELL,COV,191195005,191195005,191195005,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle cell anaemia with crisis,C0238425,Hemoglobin SS disease with crisis,narrow,B,SICKLECELL,COV,191197002,191197002,191197002,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle cell syndrome,C0002895,Anemia- Sickle Cell,narrow,B,SICKLECELL,COV,276267006,276267006,276267006,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle cell-hemoglobin C disease,C0019034,Hemoglobin SC Disease,narrow,B,SICKLECELL,COV,35434009,35434009,35434009,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle cell-hemoglobin C disease with crisis,C1260398,Sickle cell-hemoglobin C disease with crisis,narrow,B,SICKLECELL,COV,417517009,417517009,417517009,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle cell-hemoglobin SS disease,C0002895,Anemia- Sickle Cell,narrow,B,SICKLECELL,COV,127040003,127040003,127040003,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle cell-thalassemia disease,C2242796,Sickle cell-thalassemia disease,narrow,B,SICKLECELL,COV,36472007,36472007,36472007,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle-cell anaemia,,,narrow,B,SICKLECELL,COV,127040003,127040003,127040003,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle-cell anaemia with crisis,,,narrow,B,SICKLECELL,COV,417425009,417425009,417425009,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle-cell anaemia with haemoglobin C disease,,,narrow,B,SICKLECELL,COV,35434009,35434009,35434009,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle-cell anaemia with haemoglobin D disease,,,narrow,B,SICKLECELL,COV,25472008,25472008,25472008,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle-cell anaemia with haemoglobin E disease,,,narrow,B,SICKLECELL,COV,47024008,47024008,47024008,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickle-cell anaemia with no crisis,,,narrow,B,SICKLECELL,COV,416180004,416180004,416180004,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Sickling disorder due to hemoglobin S,C0002895,Anemia- Sickle Cell,narrow,B,SICKLECELL,COV,417357006,417357006,417357006,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Thalassaemia,C0039730,Thalassemia,narrow,B,SICKLECELL,COV,154796005,154796005,154796005,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Thalassaemia,C0039730,Thalassemia,narrow,B,SICKLECELL,COV,191192008,191192008,191192008,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Thalassaemia,C0039730,Thalassemia,narrow,B,SICKLECELL,COV,267557006,267557006,267557006,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Thalassaemia NOS,C0039730,Thalassemia,narrow,B,SICKLECELL,COV,191193003,191193003,191193003,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Thalassaemia NOS,C0039730,Thalassemia,narrow,B,SICKLECELL,COV,267521001,267521001,267521001,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Thalassaemia with haemoglobin S disease,,,narrow,B,SICKLECELL,COV,127041004,127041004,127041004,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Thalassemia major,,,narrow,B,SICKLECELL,COV,75451007,75451007,75451007,B_SICKLECELL_COV
B_SICKLECELL_COV,yes,Sickle cell disease,SNOMEDCT_US,Thalassemia syndrome,C0039730,Thalassemia,narrow,B,SICKLECELL,COV,84188003,84188003,84188003,B_SICKLECELL_COV
C_CAD_AESI,yes,Coronary artery disease all,Free_text,,,,narrow,C,CAD,AESI,CAD_narrow,CAD_narrow,CAD_narrow,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,Free_text,,,,possible,C,CAD,AESI,CAD_broad,CAD_broad,CAD_broad,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Acute ischaemic heart disease- unspecified,,,narrow,C,CAD,AESI,I24.9,I24.9,I24.9,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Acute myocardial infarction,C0155626,Acute myocardial infarction,narrow,C,CAD,AESI,I21,I21,I21,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Acute myocardial infarction- unspecified,,,narrow,C,CAD,AESI,I21.9,I21.9,I21.9,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Acute subendocardial myocardial infarction,,,narrow,C,CAD,AESI,I21.4,I21.4,I21.4,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Acute transmural myocardial infarction of anterior wall,,,narrow,C,CAD,AESI,I21.0,I21.0,I21.0,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Acute transmural myocardial infarction of inferior wall,,,narrow,C,CAD,AESI,I21.1,I21.1,I21.1,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Acute transmural myocardial infarction of other sites,,,narrow,C,CAD,AESI,I21.2,I21.2,I21.2,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Acute transmural myocardial infarction of unspecified site,,,narrow,C,CAD,AESI,I21.3,I21.3,I21.3,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Aneurysm of heart,,,possible,C,CAD,AESI,I25.3,I25.3,I25.3,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Angina pectoris,C0002962,Angina Pectoris,narrow,C,CAD,AESI,I20,I20,I20,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Angina pectoris with documented spasm,,,narrow,C,CAD,AESI,I20.1,I20.1,I20.1,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Angina pectoris- unspecified,,,narrow,C,CAD,AESI,I20.9,I20.9,I20.9,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Atherosclerosis,C0004153,Atherosclerosis,possible,C,CAD,AESI,I70,I70,I70,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Atherosclerosis of aorta,,,possible,C,CAD,AESI,I70.0,I70.0,I70.0,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Atherosclerotic cardiovascular disease- so described,,,possible,C,CAD,AESI,I25.0,I25.0,I25.0,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Atherosclerotic heart disease,,,possible,C,CAD,AESI,I25.1,I25.1,I25.1,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Atrial septal defect as current complication following acute myocardial infarction,,,possible,C,CAD,AESI,I23.1,I23.1,I23.1,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Certain current complications following acute myocardial infarctio,C0151744,Myocardial Ischemia,possible,C,CAD,AESI,I23,I23,I23,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Chronic ischaemic heart disease,C0151744,Myocardial Ischemia,possible,C,CAD,AESI,I25,I25,I25,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Chronic ischaemic heart disease- unspecified,,,possible,C,CAD,AESI,I25.9,I25.9,I25.9,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Coronary artery aneurysm and dissection,,,narrow,C,CAD,AESI,I25.4,I25.4,I25.4,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Coronary thrombosis not resulting in myocardial infarction,,,narrow,C,CAD,AESI,I24.0,I24.0,I24.0,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Dressler syndrome,,,possible,C,CAD,AESI,I24.1,I24.1,I24.1,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Haemopericardium as current complication following acute myocardial infarction,,,possible,C,CAD,AESI,I23.0,I23.0,I23.0,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Ischaemic cardiomyopathy,,,possible,C,CAD,AESI,I25.5,I25.5,I25.5,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Old myocardial infarction,,,possible,C,CAD,AESI,I25.2,I25.2,I25.2,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Other acute ischaemic heart diseases,C0151744,Myocardial Ischemia,narrow,C,CAD,AESI,I24,I24,I24,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Other current complications following acute myocardial infarction,,,possible,C,CAD,AESI,I23.8,I23.8,I23.8,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Other forms of acute ischaemic heart disease,,,narrow,C,CAD,AESI,I24.8,I24.8,I24.8,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Other forms of angina pectoris,,,narrow,C,CAD,AESI,I20.8,I20.8,I20.8,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Other forms of chronic ischaemic heart disease,,,possible,C,CAD,AESI,I25.8,I25.8,I25.8,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,,,possible,C,CAD,AESI,I23.3,I23.3,I23.3,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Rupture of chordae tendineae as current complication following acute myocardial infarction,,,possible,C,CAD,AESI,I23.4,I23.4,I23.4,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Rupture of papillary muscle as current complication following acute myocardial infarction,,,possible,C,CAD,AESI,I23.5,I23.5,I23.5,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Silent myocardial ischaemia,,,possible,C,CAD,AESI,I25.6,I25.6,I25.6,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Subsequent myocardial infarction,C0027051,Myocardial Infarction,narrow,C,CAD,AESI,I22,I22,I22,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Subsequent myocardial infarction of anterior wall,,,narrow,C,CAD,AESI,I22.0,I22.0,I22.0,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Subsequent myocardial infarction of inferior wall,,,narrow,C,CAD,AESI,I22.1,I22.1,I22.1,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Subsequent myocardial infarction of other sites,,,narrow,C,CAD,AESI,I22.8,I22.8,I22.8,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Subsequent myocardial infarction of unspecified site,,,narrow,C,CAD,AESI,I22.9,I22.9,I22.9,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Thrombosis of atrium- auricular appendage- and ventricle as current complications following acute myocardial infarction,,,possible,C,CAD,AESI,I23.6,I23.6,I23.6,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Unstable angina,,,narrow,C,CAD,AESI,I20.0,I20.0,I20.0,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10,Ventricular septal defect as current complication following acute myocardial infarction,,,possible,C,CAD,AESI,I23.2,I23.2,I23.2,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Acute ischaemic heart disease- unspecified,,,narrow,C,CAD,AESI,I24.9,I24.9,I24.9,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Acute myocardial infarction,C0155626,Acute myocardial infarction,narrow,C,CAD,AESI,I21,I21,I21,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Acute myocardial infarction- unspecified,,,narrow,C,CAD,AESI,I21.9,I21.9,I21.9,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Acute subendocardial myocardial infarction,,,narrow,C,CAD,AESI,I21.4,I21.4,I21.4,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Acute transmural myocardial infarction of anterior wall,,,narrow,C,CAD,AESI,I21.0,I21.0,I21.0,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Acute transmural myocardial infarction of inferior wall,,,narrow,C,CAD,AESI,I21.1,I21.1,I21.1,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Acute transmural myocardial infarction of other sites,,,narrow,C,CAD,AESI,I21.2,I21.2,I21.2,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Acute transmural myocardial infarction of unspecified site,,,narrow,C,CAD,AESI,I21.3,I21.3,I21.3,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Aneurysm of heart,,,possible,C,CAD,AESI,I25.3,I25.3,I25.3,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Angina pectoris,C0002962,Angina Pectoris,narrow,C,CAD,AESI,I20,I20,I20,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Angina pectoris with documented spasm,,,narrow,C,CAD,AESI,I20.1,I20.1,I20.1,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Angina pectoris- unspecified,,,narrow,C,CAD,AESI,I20.9,I20.9,I20.9,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosic heart disease of native coronary artery with refractory angina pectoris,,,narrow,C,CAD,AESI,I25.112,I25.112,I25.112,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis,,,possible,C,CAD,AESI,I70,I70,I70,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis,C0004153,Atherosclerosis,possible,C,CAD,AESI,I70,I70,I70,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of aorta,,,possible,C,CAD,AESI,I70.0,I70.0,I70.0,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of autologous artery coronary artery bypass graft(s) with angina pectoris,,,narrow,C,CAD,AESI,I25.72,I25.72,I25.72,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of autologous artery coronary artery bypass graft(s) with other forms of angina pectoris,,,narrow,C,CAD,AESI,I25.728,I25.728,I25.728,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of autologous artery coronary artery bypass graft(s) with refractory angina pectoris,,,narrow,C,CAD,AESI,I25.722,I25.722,I25.722,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of autologous artery coronary artery bypass graft(s) with unspecified angina pectoris,,,narrow,C,CAD,AESI,I25.729,I25.729,I25.729,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of autologous artery coronary artery bypass graft(s) with unstable angina pectoris,,,narrow,C,CAD,AESI,I25.720,I25.720,I25.720,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of autologous vein coronary artery bypass graft(s) with angina pectoris,,,narrow,C,CAD,AESI,I25.71,I25.71,I25.71,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of autologous vein coronary artery bypass graft(s) with other forms of angina pectoris,,,narrow,C,CAD,AESI,I25.718,I25.718,I25.718,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of autologous vein coronary artery bypass graft(s) with refractory angina pectoris,,,narrow,C,CAD,AESI,I25.712,I25.712,I25.712,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of autologous vein coronary artery bypass graft(s) with unspecified angina pectoris,,,narrow,C,CAD,AESI,I25.719,I25.719,I25.719,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of autologous vein coronary artery bypass graft(s) with unstable angina pectoris,,,narrow,C,CAD,AESI,I25.710,I25.710,I25.710,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of bypass graft of coronary artery of transplanted heart with angina pectoris,,,narrow,C,CAD,AESI,I25.76,I25.76,I25.76,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of bypass graft of coronary artery of transplanted heart with other forms of angina pectoris,,,narrow,C,CAD,AESI,I25.768,I25.768,I25.768,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of bypass graft of coronary artery of transplanted heart with refractory angina pectoris,,,narrow,C,CAD,AESI,I25.762,I25.762,I25.762,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of bypass graft of coronary artery of transplanted heart with unspecified angina pectoris,,,narrow,C,CAD,AESI,I25.769,I25.769,I25.769,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of bypass graft of coronary artery of transplanted heart with unstable angina,,,narrow,C,CAD,AESI,I25.760,I25.760,I25.760,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of bypass graft of coronary artery of transplanted heart without angina pectoris,,,possible,C,CAD,AESI,I25.812,I25.812,I25.812,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of coronary artery bypass graft(s) and coronary artery of transplanted heart with angina pectoris,,,narrow,C,CAD,AESI,I25.7,I25.7,I25.7,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris,,,possible,C,CAD,AESI,I25.810,I25.810,I25.810,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of coronary artery bypass graft(s)- unspecified- with angina pectoris,,,narrow,C,CAD,AESI,I25.70,I25.70,I25.70,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of coronary artery bypass graft(s)- unspecified- with other forms of angina pectoris,,,narrow,C,CAD,AESI,I25.708,I25.708,I25.708,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of coronary artery bypass graft(s)- unspecified- with refractory angina pectoris,,,narrow,C,CAD,AESI,I25.702,I25.702,I25.702,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of coronary artery bypass graft(s)- unspecified- with unspecified angina pectoris,,,narrow,C,CAD,AESI,I25.709,I25.709,I25.709,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of coronary artery bypass graft(s)- unspecified- with unstable angina pectoris,,,narrow,C,CAD,AESI,I25.700,I25.700,I25.700,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of native coronary artery of transplanted heart with angina pectoris,,,narrow,C,CAD,AESI,I25.75,I25.75,I25.75,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of native coronary artery of transplanted heart with other forms of angina pectoris,,,narrow,C,CAD,AESI,I25.758,I25.758,I25.758,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of native coronary artery of transplanted heart with refractory angina pectoris,,,narrow,C,CAD,AESI,I25.752,I25.752,I25.752,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of native coronary artery of transplanted heart with unspecified angina pectoris,,,narrow,C,CAD,AESI,I25.759,I25.759,I25.759,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of native coronary artery of transplanted heart with unstable angina,,,narrow,C,CAD,AESI,I25.750,I25.750,I25.750,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of native coronary artery of transplanted heart without angina pectoris,,,possible,C,CAD,AESI,I25.811,I25.811,I25.811,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with angina pectoris,,,narrow,C,CAD,AESI,I25.73,I25.73,I25.73,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with other forms of angina pectoris,,,narrow,C,CAD,AESI,I25.738,I25.738,I25.738,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with refractory angina pectoris,,,narrow,C,CAD,AESI,I25.732,I25.732,I25.732,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with unspecified angina pectoris,,,narrow,C,CAD,AESI,I25.739,I25.739,I25.739,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with unstable angina pectoris,,,narrow,C,CAD,AESI,I25.730,I25.730,I25.730,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of other coronary artery bypass graft(s) with angina pectoris,,,narrow,C,CAD,AESI,I25.79,I25.79,I25.79,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of other coronary artery bypass graft(s) with other forms of angina pectoris,,,narrow,C,CAD,AESI,I25.798,I25.798,I25.798,C_CAD_AESI
C_CAD_AESI,yes,Coronary artery disease all,ICD10CM,Atherosclerosis of other coronary artery bypass graft(s) with refractory angina pectoris,,,narrow,C,CAD,AESI,I25.792,I25.792,I25.792,C_CAD_AESI
